framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
lmdeploy_tp2,prefix_cache_4096_256,8,3,96,96,0.0,58.23613741574809,1.6484609773250498,422.3150966284612,7176.05972072919,4355.154057964683,5009.37084259931,5233.888000412844,73.29267752356827,794.4197948090732,971.2690448854117,256.1875,
lmdeploy_tp2,prefix_cache_4096_256,16,1,96,96,0.0,41.26658078702167,2.326337636148231,596.0755538955646,10127.080849194868,5721.697130938992,6720.076641533524,6921.4653602568405,1152.7286651544273,2095.032104407437,2175.123837450519,256.2291666666667,
lmdeploy_tp2,prefix_cache_4096_256,16,2,96,96,0.0,41.24235412385315,2.3277041778872882,596.3772079095389,10132.981224713758,5700.624264311045,6767.470585065894,6955.524780857377,1085.582182975486,2083.581245620735,2225.2865987131363,256.2083333333333,
lmdeploy_tp2,prefix_cache_4096_256,16,3,96,96,0.0,40.88374361442402,2.348121564047052,601.5838527889296,10221.837900689701,5654.542597010732,6651.939703267999,6782.77559406124,1053.4166218712926,2027.6850631926209,2175.971873640082,256.1979166666667,
lmdeploy_tp2,structured_json_512_256,1,1,96,96,0.0,414.922042042017,0.23136876394307965,59.23040356942839,177.69121070828518,4278.055590111762,4421.9622609671205,4953.48655921407,26.54770342633128,28.53900578338653,29.036392550915473,256,0.0
lmdeploy_tp2,structured_json_512_256,1,2,96,96,0.0,412.46059817494825,0.23274950486126406,59.5838732444836,178.7516197334508,4289.572380715981,4293.093219283037,4293.415806442499,26.393091538921,27.98160444945097,28.262118622660633,256,0.0
lmdeploy_tp2,structured_json_512_256,1,3,96,96,0.0,411.55258957482874,0.23326302016268863,59.708043692268205,179.13871001556478,4277.021513087675,4288.551876787096,4289.144068141468,26.409247424453497,27.63280284125358,27.942824247293174,255.96875,0.0
lmdeploy_tp2,structured_json_512_256,8,1,96,96,0.0,48.319270610343665,1.9867849573757714,508.6169490881975,1525.8508472645924,4005.5636044126004,4044.2199271637946,4053.8951573660597,63.1155411247164,105.06222292315215,117.81754342373456,256,0.0
lmdeploy_tp2,structured_json_512_256,8,2,96,96,0.0,48.37628975510597,1.9844432155913216,508.01746319137834,1524.0523895741348,4005.935355788097,4038.733648136258,4050.140430335887,64.30389895103872,102.6062344899401,120.747555908747,256,0.0
lmdeploy_tp2,structured_json_512_256,8,3,96,96,0.0,48.30672547174618,1.987300920575725,508.7490356673856,1526.2471070021568,4001.1904113925993,4045.266176923178,4072.558417287655,58.02811845205724,103.71522745117545,117.55634557921437,256,0.0
lmdeploy_tp2,structured_json_512_256,16,1,96,96,0.0,26.350259555038065,3.6432278702789924,932.6663347914221,2797.9990043742664,4344.269608380273,4415.1769175659865,4432.42794869002,125.98013947717845,188.4338348172605,207.5968377990648,256,0.0
lmdeploy_tp2,structured_json_512_256,16,2,96,96,0.0,26.25910090189427,3.6558753614094526,935.8660104858052,2807.6741955274447,4334.764271974564,4412.197416764684,4425.3923915093765,120.57449412532151,191.5134278824553,208.37713833898303,255.98958333333334,0.0
lmdeploy_tp2,structured_json_512_256,16,3,96,96,0.0,26.339511601254344,3.6447145054666947,933.0089476233753,2799.102774422323,4337.7407842781395,4410.310189821757,4426.122656627558,126.53554254211485,184.0664509218186,201.18770222179586,255.98958333333334,0.0
