framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
vllm_tp2,saturation_512_256,2,3,192,192,0.0,363.91694959579036,0.5275929033073566,135.0637832466833,405.1913497400499,3782.3313779663295,3795.5402484396473,3797.985371882096,42.85802808590233,53.038482181727886,53.519634366966784,256,
vllm_tp2,saturation_512_256,4,1,192,192,0.0,184.88267617998645,1.038496434425715,265.85508721298305,797.5652616389491,3838.226431980729,3850.2974359085783,3855.399883086793,57.93873546645045,66.96188452187926,68.17762989085169,256,
vllm_tp2,saturation_512_256,4,2,192,192,0.0,184.53243963699788,1.0404674667375118,266.359671484803,799.079014454409,3837.4464716762304,3844.16553392075,3846.5084469597787,52.9020163230598,57.747025159187615,59.10709664225579,256,
vllm_tp2,saturation_512_256,4,3,192,192,0.0,184.75196701614186,1.0392311546172868,266.0431755820254,798.1295267460763,3840.081710834056,3847.6583233103156,3849.798628757708,56.91671767272055,67.74457904975861,68.32272060681134,256,
vllm_tp2,saturation_512_256,8,1,192,192,0.0,100.28286813292652,1.9145842512751128,490.0238786036996,1470.2910152565573,4159.942060010508,4180.818044976331,4199.021469838917,58.42429888434708,75.11303792707618,94.22076093032959,255.94270833333334,
vllm_tp2,saturation_512_256,8,2,192,192,0.0,100.10876891529188,1.9179139058483767,490.88606854792147,1472.8579883422904,4158.657540101558,4181.80301960092,4191.928344820626,58.19198000244796,76.60009849350898,88.04799097124489,255.94791666666666,
vllm_tp2,saturation_512_256,8,3,192,192,0.0,100.31864705402404,1.9139014095415712,489.8590784775619,1469.7766001628463,4159.118232317269,4183.2280981354415,4200.504318573512,59.60936308838427,77.06337305717166,89.91599554196002,255.94791666666666,
vllm_tp2,saturation_512_256,16,1,192,192,0.0,54.107322039082646,3.548503100214701,908.4167936549635,2725.2503809648906,4463.927279924974,4530.905160540715,4574.101686580107,77.83552329055965,132.5914997374639,150.82094771787527,256,
vllm_tp2,saturation_512_256,16,2,192,192,0.0,54.19695427408442,3.5426344998838695,906.9144319702706,2720.743295910812,4476.967390161008,4544.1130615072325,4567.627547583543,87.01967145316303,131.5977988531813,145.77284724451602,256,
vllm_tp2,saturation_512_256,16,3,192,192,0.0,54.11673863930628,3.547885641810385,908.2956814455607,2724.813130052478,4469.532263698056,4520.204560412094,4569.843319985084,77.01206905767322,118.31821803934872,144.45952379610392,256.0104166666667,
vllm_tp2,saturation_512_256,32,1,192,192,0.0,31.18287997180596,6.157224739138817,1576.0571199464391,4728.556186385514,5125.090322922915,5244.465680629946,5269.172191149555,152.29896293021739,262.15433501638466,279.9040940962732,255.96875,
vllm_tp2,saturation_512_256,32,2,192,192,0.0,31.1248252899386,6.168709324838069,1579.0932010753452,4737.472375392436,5112.740802345797,5234.695864841342,5282.141516353004,147.98664627596736,256.3965264009312,281.9247196009383,255.984375,
vllm_tp2,saturation_512_256,32,3,192,192,0.0,31.3477574409917,6.1248400419524875,1567.735749279974,4703.653850759648,5133.004667703062,5322.645995323546,5365.66103908699,159.79161369614303,362.22497890703374,401.4511570660398,255.96354166666666,
vllm_tp2,saturation_512_256,48,1,192,192,0.0,22.77147709298879,8.431600603507436,2158.5775836708567,6475.557092666663,5557.572375284508,5886.02348617278,5933.741918108426,185.39776653051376,413.2366321980951,504.30101631209277,256.0104166666667,
vllm_tp2,saturation_512_256,48,2,192,192,0.0,22.871934133581817,8.394567721235921,2149.096780050159,6447.11545332295,5588.21752271615,5883.385902945884,6000.411965493113,202.27433601394296,467.5743200117721,579.5790647668765,256.0104166666667,
vllm_tp2,saturation_512_256,48,3,192,192,0.0,22.81891285814345,8.414073062708614,2154.002704053405,6462.008112160215,5535.574571695179,5847.011300665326,5934.25557335373,192.00649252161384,454.06321634072805,541.2030837824569,256,
vllm_tp2,saturation_512_256,64,1,192,192,0.0,19.353125497233123,9.920878156215638,2539.6931367508064,7619.182752733213,6320.253771031275,6916.86216108501,6976.589404330589,455.736649222672,973.1285811867564,1028.992768097669,255.99479166666666,
vllm_tp2,saturation_512_256,64,2,192,192,0.0,19.11174814682454,10.046176756044227,2571.978221059135,7715.620720153779,6119.933720910922,6800.104335113428,6931.087436643429,297.48509358614683,910.5937883490693,1042.1251545567065,256.015625,
vllm_tp2,saturation_512_256,64,3,192,192,0.0,19.25871914671734,9.969510357220537,2552.0908023822367,7656.480105279152,6088.31954956986,6733.338447730057,6895.016585849226,299.0225311368704,828.4928156761447,976.9555176934231,255.98958333333334,
vllm_tp2,long_context_4096_256,1,1,48,48,0.0,196.1772139398381,0.2446767340406833,62.61175675461902,1064.807659385258,3677.382333902642,5313.109829113818,6413.155115158298,43.64561848342419,48.95339652430266,682.0104024279865,255.89583333333334,
vllm_tp2,long_context_4096_256,1,2,48,48,0.0,196.43004514509812,0.244361803025314,62.53116721999858,1063.4371124116847,3675.175990210846,5454.163970914669,5644.818152720109,42.90984361432493,45.1275892322883,46.24290829524398,255.89583333333334,
vllm_tp2,long_context_4096_256,1,3,48,48,0.0,191.8336156490259,0.2502168341956273,64.02944530051853,1088.917598165808,3676.6435066238046,4181.365256872959,5444.335377803072,43.353979010134935,45.82335683517158,47.13610254228115,255.89583333333334,
vllm_tp2,long_context_4096_256,4,1,48,48,0.0,58.88083244813606,0.8152058658864884,208.69270166694102,3547.7759283379974,4459.186320193112,5022.064783517271,5171.687352815643,260.3898011147976,531.1383642256259,624.4927244680002,256,
vllm_tp2,long_context_4096_256,4,2,48,48,0.0,56.94024142390117,0.8429890495661224,215.84032123265925,3668.7234682554968,4336.260314565152,4713.332629133947,4718.593599898741,252.88192625157535,557.3091648286209,599.4742760341614,256.0416666666667,
vllm_tp2,long_context_4096_256,4,3,48,48,0.0,55.452521750703454,0.865605359045571,221.6130053606463,3767.132556011305,4192.742908606306,4525.872470322065,4701.883896430954,72.54645670764148,449.1958126658574,587.0573583757505,256.0208333333333,
vllm_tp2,long_context_4096_256,8,1,48,48,0.0,35.53715918632224,1.3506988487271805,345.94774263024914,5878.4102270167805,5225.762938149273,5979.021547199227,6147.375614484772,463.80341541953385,1179.96948834043,1318.3409858122468,256.125,
vllm_tp2,long_context_4096_256,8,2,48,48,0.0,36.816754014231265,1.303754263112004,333.8697375452657,5674.047199252034,5360.20648595877,5980.374180851504,6185.2528330357745,666.996585438028,1342.4290465656668,1382.792206457816,256.0833333333333,
vllm_tp2,long_context_4096_256,8,3,48,48,0.0,36.43196915462613,1.3175241721433264,337.39598174970354,5733.974990848769,5385.333755752072,5941.446634405293,6255.482151159085,571.6812664177269,1201.2995446566492,1358.1537643540653,256.0833333333333,
vllm_tp2,long_context_8192_256,1,1,24,24,0.0,137.2790036369115,0.17482644369620767,44.77013845653718,1476.8828052994845,4991.480024531484,4996.169624454342,4998.863890455104,1279.2636456433684,1283.034031954594,1284.7740025399253,256.0833333333333,
vllm_tp2,long_context_8192_256,1,2,24,24,0.0,132.0831882688217,0.18170366959309092,46.53128138829737,1534.9796038188008,4991.2168751470745,4995.324519346468,4997.127844458446,1279.4920154847205,1283.1220367690548,1284.9280830752105,256.0833333333333,
vllm_tp2,long_context_8192_256,1,3,24,24,0.0,131.38127098418772,0.18267443921202817,46.779879308213545,1543.1803824184437,4989.708321401849,4995.898277382366,4996.993762059137,1277.8769615106285,1285.1866967743263,1285.8244498912245,256.0833333333333,
vllm_tp2,long_context_8192_256,2,1,24,24,0.0,82.2407584846951,0.2918261023147831,74.73180103444403,2465.261796408779,6511.883162893355,6525.529610761441,6526.883399644867,1556.9162745960057,1841.0180215490982,1845.213338546455,256.0833333333333,
vllm_tp2,long_context_8192_256,2,2,24,24,0.0,82.12271338282153,0.29224557995450173,74.83922226668199,2468.805421161477,6499.586097663268,6513.392914715223,6514.5792710362,1557.1460227947682,1845.8901485893875,1846.5966318454593,256.0833333333333,
