framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
sglang_tp2,long_context_8192_256,4,2,24,24,0.0,72.30739187682047,0.3319162726942951,84.97056580973954,2803.9042031191443,11472.178332973272,12219.934845529497,12231.753030908294,4311.011888552457,5271.291741379537,5275.520923756994,256,
sglang_tp2,long_context_8192_256,4,3,24,24,0.0,72.33903397200629,0.33177108792035437,84.93339850761072,2802.6777365931835,11479.627463500947,12955.589182605036,12981.382372002117,4330.189500236884,5260.93829581514,5265.837104455568,256,
sglang_tp2,long_context_8192_256,8,1,24,24,0.0,55.883330951910466,0.4294661680180236,109.94333901261405,3627.969137603257,14780.060057528317,22267.599025997333,26644.200670467686,5258.644034154713,13511.015604413107,17752.021594345566,256,
sglang_tp2,prefix_cache_4096_256,1,1,96,96,0.0,396.05251385783777,0.2423920986257368,62.125599861315145,1055.2060279309587,3917.510440107435,4075.818781857379,5289.637224096803,45.581156155094504,132.88006104994565,136.28504865337163,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,1,2,96,96,0.0,397.02034887019545,0.24180120810731265,61.97415339042112,1052.633703006081,3917.5328356213868,4202.205140842125,5532.965226168742,45.374575071036816,47.183164046145976,48.15180848818272,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,1,3,96,96,0.0,404.5073324088007,0.23732573505733406,60.827080323809426,1033.150616853707,3918.138934765011,5376.393824699335,5615.050242678262,45.28795788064599,47.11071832571179,47.80959531199187,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,4,1,96,96,0.0,115.26591667486355,0.8328567782165139,213.46292737518047,3625.6771477282377,4532.0655587129295,4671.771280118264,4695.402499148622,294.6615519467741,506.6966665908694,512.4151814728975,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,4,2,96,96,0.0,115.36750959977508,0.8321233624010478,213.2749513737269,3622.48436713082,4589.675946626812,4672.636279836297,4800.734056229703,294.0878856461495,508.6109997937456,518.216960132122,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,4,3,96,96,0.0,115.39590263506398,0.8319186193603171,213.2224753058396,3621.5930588250585,4531.0719716362655,4671.462258440442,4700.029259314761,292.4349580425769,508.9563010260463,526.9847076619044,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,8,1,96,96,0.0,68.69507637619972,1.3974800679202741,358.1770528247744,6083.652891094137,5283.492435701191,5709.03041807469,6039.292151131666,609.0837004594505,1070.5175583716482,1087.4381106812507,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,8,2,96,96,0.0,68.44962861016393,1.4024911741558401,359.4614097927547,6105.467750309232,5159.651097841561,5581.449865596369,5843.474705424159,605.0526129547507,1056.3473065849394,1080.894195754081,256.3020833333333,
sglang_tp2,prefix_cache_4096_256,8,3,96,96,0.0,68.60266288835555,1.399362589703421,358.65954707971537,6091.848077094632,5283.200785517693,5592.810462228954,5976.250219205394,601.8871699925512,1072.638314566575,1099.9688207171857,256.3020833333333,
